,code,year,cal_roa,cal_cfo,delta_roa,accrual,delta_lever,delta_liquid,eq_offer,delta_margin,delta_turn
1060,004560,2012,,,,,,,,,
1061,004560,2013,0.07366361405590928,1.1174159195522124,,-1.0437523054963032,,1.6472485386010884,,,
1062,004560,2014,0.07726068498834945,1.1357687765329247,0.0035970709324401745,-1.0585080915445753,,2.288708268959495,0.0,0.007238365931522814,0.018352856980712318
1063,004560,2015,0.023048857868020307,1.092877538071066,-0.05421182712032915,-1.0698286802030457,-0.12745250052088472,1.6800398428421228,0.0,-0.04498031672571039,-0.042891238461858716
1064,004560,2016,0.06252903625445222,1.1370339143452004,0.03948017838643191,-1.0745048780907482,0.0190076122339993,2.2854339293501966,0.0,0.037027176627139696,0.04415637627413438
1065,091090,2012,,,,,,,,,
1066,091090,2013,-0.034139441255678575,0.5042844318707326,,-0.5384238731264112,,0.8505666713306281,,,
1067,091090,2014,-0.04507702612190221,0.676523777628935,-0.010937584866223635,-0.7216008037508372,,0.6537726136196499,0.0,0.012764192088733625,0.17223934575820243
1068,091090,2015,0.0029350378293764674,0.8977302374119489,0.048012063951278675,-0.8947951995825725,-0.02949923911339613,0.8978372081243985,17495.0,0.01931126723076497,0.2212064597830139
1069,091090,2016,-0.00028761252840173716,0.6389887543501395,-0.0032226503577782047,-0.6392763668785412,0.08431256232850057,0.8811005322737836,2783.0,-0.018815740901378594,-0.25874148306180944
1070,016880,2012,,,,,,,,,
1071,016880,2013,-0.009643771625042614,0.13883186688040852,,-0.14847563850545115,,1.2158854975559517,,,
1072,016880,2014,0.0020416461204398194,0.19764605123147597,0.011685417745482433,-0.19560440511103613,,1.2707173756816548,23.0,0.05194820481485312,0.058814184351067444
1073,016880,2015,0.011414619258354951,0.2669494887837632,0.009372973137915132,-0.2555348695254082,-0.050945030194265106,1.335972894482091,7204.0,0.05181197773206882,0.06930343755228721
1074,016880,2016,-0.009794962116177058,0.20185597500996943,-0.021209581374532008,-0.2116509371261465,-0.18404983865890034,1.3248337028824833,12606.0,-0.025683292548336956,-0.06509351377379374
1075,004250,2012,,,,,,,,,
1076,004250,2013,0.07211501201271023,1.2545144540029451,,-1.1823994419902348,,1.2673301304049418,,,
1077,004250,2014,0.0569041769041769,1.1065356265356265,-0.015210835108533327,-1.0496314496314496,,1.2071154898741105,0.0,-0.009209706750271912,-0.1479788274673186
1078,004250,2015,0.0726624353857227,1.231891644310672,0.0157582584815458,-1.1592292089249492,-0.04978412425183513,1.0676823176823176,0.0,0.0044575675818278315,0.12535601777504546
1079,004250,2016,0.045499476683335274,1.0986742644493546,-0.027162958702387427,-1.0531747877660194,-0.013157065639934434,1.2167638276695578,0.0,-0.0056998154798233724,-0.13321737986131743
1080,000180,2012,,,,,,,,,
1081,000180,2013,-0.0064545592936520015,0.4590348607093926,,-0.4654894200030446,,1.418465859224153,,,
1082,000180,2014,-0.00027776920465417737,0.5044597388969476,0.0061767900889978244,-0.5047375081016018,,1.5067102546455609,0.0,0.02769287535973436,0.04542487818755503
1083,000180,2015,0.009144428174401578,0.5298688103278247,0.009422197379055756,-0.5207243821534232,-0.0044020522489608555,2.0489781536293163,1200.0,-0.014493929443067599,0.025409071430877117
1084,000180,2016,0.002703448275862069,0.5003310344827586,-0.006440979898539509,-0.49762758620689657,0.07141053113333225,1.7425354035147584,62777.0,-0.0010315399825354676,-0.029537775845066117
1085,002310,2012,,,,,,,,,
1086,002310,2013,0.05403062087633226,1.3639612586702756,,-1.3099306377939435,,1.4619787408013083,,,
1087,002310,2014,0.03466349849744916,0.8601858969879097,-0.0193671223788831,-0.8255223984904605,,1.495994747209455,0.0,0.00589907265466888,-0.5037753616823659
1088,002310,2015,-0.0009221225584709531,0.8350518344650293,-0.035585621055920114,-0.8359739570235002,0.006432163926569104,1.4021640435835352,0.0,-0.0352050862851052,-0.025134062522880418
1089,002310,2016,0.03744500122219506,0.9671076753849914,0.038367123780666014,-0.9296626741627964,0.030443332897496317,1.4508589309662174,0.0,0.02934388866106065,0.13205584091996214
1090,013870,2012,,,,,,,,,
1091,013870,2013,0.07082544971901387,1.3069667617407021,,-1.2361413120216882,,1.4878738884397738,,,
1092,013870,2014,0.05074342557807292,1.2154875919360812,-0.020082024140940957,-1.1647441663580083,,1.342827657378741,0.0,0.004359654512518574,-0.0914791698046209
1093,013870,2015,0.039273942713894436,1.085232811847175,-0.011469482864178482,-1.0459588691332806,0.0073973112504396865,1.2695098663271802,0.0,-0.0033797568483543705,-0.13025478008890623
1094,013870,2016,0.05289508053983457,1.0777535916412713,0.013621137825940134,-1.0248585111014368,-0.03249377988277993,1.275806351376546,0.0,0.00925788659631388,-0.007479220205903747
1095,067830,2012,,,,,,,,,
1096,067830,2013,0.06426980591791281,0.3568644607063315,,-0.2925946547884187,,0.5738647069907669,,,
1097,067830,2014,0.07022350960973892,0.35648021294085414,0.005953703691826101,-0.2862567033311152,,0.7050570620877394,0.0,0.009803154935323133,-0.0003842477654773524
1098,067830,2015,0.06917404705239749,0.3648706644297921,-0.001049462557341424,-0.2956966173773946,-0.1148236795609818,0.5635805911879531,0.0,-0.005231055403193685,0.008390451488937967
1099,067830,2016,0.06986039286999678,0.3465552840446288,0.0006863458175992848,-0.27669489117463203,-0.0019851938166236816,0.7618678687139034,0.0,0.0060466931673685,-0.018315380385163282
1100,002460,2012,,,,,,,,,
1101,002460,2013,0.019788751922155838,0.8890569462300537,,-0.8692681943078979,,2.3959593515606095,,,
1102,002460,2014,0.03625917802994183,1.0028606846571946,0.016470426107785992,-0.9666015066272527,,1.8277679100059205,0.0,0.003721408877274887,0.11380373842714087
1103,002460,2015,0.04710034338038917,0.9158336512781381,0.010841165350447338,-0.8687333078977489,-0.0328253001694295,2.342199067726899,0.0,0.011431872539642188,-0.08702703337905648
1104,002460,2016,0.09265438878094111,1.0439934104925235,0.04555404540055194,-0.9513390217115824,0.0027558881056444218,2.5594577942082566,0.0,0.03315716860539154,0.12815975921438538
1105,000700,2012,,,,,,,,,
1106,000700,2013,0.0338025978066423,0.7356148401648906,,-0.7018122423582484,,0.3333042846768337,,,
1107,000700,2014,0.003431577158772316,0.04440180111627838,-0.030371020647869982,-0.04097022395750607,,2.1286350844277675,-17749.0,0.03811293260477433,-0.6912130390486123
1108,000700,2015,0.16371433444604175,1.258180843546697,0.16028275728726943,-1.0944665091006553,0.23816979736908783,2.6974750440399298,0.0,0.05587473142339239,1.2137790424304187
1109,000700,2016,0.03967280163599182,0.9621569260574749,-0.12404153281004993,-0.9224841244214831,-0.202161890040013,1.0923878437047756,0.0,-0.004167978273076467,-0.2960239174892221
1110,092200,2012,,,,,,,,,
1111,092200,2013,0.031236283833211413,0.9210131675201171,,-0.8897768836869057,,0.6493037329792819,,,
1112,092200,2014,0.025469193114286227,0.9068477809288126,-0.005767090718925186,-0.8813785878145264,,0.6074828093565143,0.0,-0.0005997131750115209,-0.014165386591304507
1113,092200,2015,0.0551897925502653,0.9217405192454438,0.029720599435979073,-0.8665507266951784,0.028221269690310913,0.6589787826508066,0.0,0.025009653112557234,0.014892738316631182
1114,092200,2016,0.059457152611812905,0.9516899965858655,0.004267360061547605,-0.8922328439740526,0.1519208404202093,0.8420181968569066,0.0,-0.007682852646798355,0.02994947734042175
1115,004890,2012,,,,,,,,,
1116,004890,2013,0.017105117718580743,1.0496849784458935,,-1.0325798607273127,,4.707365892714171,,,
1117,004890,2014,0.02893962117424874,1.0113592179081266,0.011834503455667996,-0.9824195967338778,,6.096342091705306,0.0,0.007363999971690072,-0.03832576053776693
1118,004890,2015,0.005491272798587959,0.8635866976718124,-0.02344834837566078,-0.8580954248732244,0.004852018504092128,8.468268196486196,0.0,-0.01978365547633603,-0.14777252023631415
1119,004890,2016,0.03533609576427256,0.8758057090239411,0.029844822965684602,-0.8404696132596685,0.007121742797310744,6.99635321698359,0.0,0.0381510489459922,0.012219011352128661
1120,004060,2012,,,,,,,,,
1121,004060,2013,-0.010656889284857623,1.0752835554946372,,-1.0859404447794947,,1.9430498901788515,,,
1122,004060,2014,-0.013481336228027172,1.191995237761748,-0.002824446943169549,-1.2054765739897753,,1.750195363375879,0.0,-0.020655027232653833,0.11671168226711082
1123,004060,2015,0.010897679070248648,1.0956650688002207,0.024379015298275818,-1.084767389729972,0.0022096283536216996,1.4786107013544318,0.0,0.018913360915544908,-0.09633016896152724
1124,004060,2016,0.004525662563856413,1.0581136215586107,-0.006372016506392235,-1.0535879589947543,0.018783323265453476,1.434036292300147,0.0,-0.0021313407603066326,-0.03755144724161008
1125,058430,2012,,,,,,,,,
1126,058430,2013,0.005651404320658548,1.7512529056748627,,-1.745601501354204,,0.7749458105986994,,,
1127,058430,2014,0.018069887948979138,1.7773594933345143,0.012418483628320591,-1.7592896053855351,,0.8302486750917244,0.0,0.012876220378018437,0.02610658765965157
1128,058430,2015,0.052733573480461454,1.8276640372076058,0.034663685531482316,-1.7749304637271444,0.0831595728037595,1.1003785940857467,0.0,0.02809299326406263,0.05030454387309158
1129,058430,2016,0.0950705040635347,1.847715853573827,0.04233693058307325,-1.7526453495102923,-0.048293278389017674,1.422490157480315,0.0,0.028430403157636924,0.02005181636622111
1130,001460,2012,,,,,,,,,
1131,001460,2013,0.0496973054247616,0.3609583349819966,,-0.311261029557235,,0.8519341929746553,,,
1132,001460,2014,0.05312666615888491,0.33686876380531644,0.00342936073412331,-0.28374209764643155,,0.6921261170123082,0.0,0.01589389820461512,-0.024089571176680147
1133,001460,2015,0.03473101135784612,0.299478952645507,-0.018395654801038788,-0.2647479412876609,0.0666514149942253,0.7206747744213418,0.0,-0.028623247688812914,-0.03738981115980944
1134,001460,2016,0.023356376363057877,0.3063951638561883,-0.011374634994788243,-0.28303878749313044,-0.031469935179574526,0.7516153553781832,0.0,-0.07146691843286929,0.006916211210681311
1135,032560,2012,,,,,,,,,
1136,032560,2013,0.032804319371727744,0.7495909685863873,,-0.7167866492146595,,1.7025981205085683,,,
1137,032560,2014,0.04741260394907973,0.7360974263981397,0.014608284577351985,-0.6886848224490599,,1.9164265129682998,0.0,0.02428677010432398,-0.01349354218824761
1138,032560,2015,0.03378809637785224,0.6898037338439444,-0.01362450757122749,-0.6560156374660921,0.004999346896891292,1.2908919991644037,0.0,-0.010086988873302755,-0.04629369255419524
1139,032560,2016,0.06864078330046916,0.7659957843203916,0.03485268692261692,-0.6973550010199224,0.07916684874279467,1.534630795649685,0.0,0.08104029913785836,0.07619205047644717
1140,011160,2012,,,,,,,,,
1141,011160,2013,0.014110592413681152,0.579282000324664,,-0.5651714079109829,,1.0980881454621074,,,
1142,011160,2014,0.026834086804755963,0.4460247817356911,0.012723494391074812,-0.41919069493093514,,0.9654354827139658,-496667.0,0.010392812641941196,-0.13325721858897294
1143,011160,2015,-0.024914817390694496,0.23091354330432545,-0.05174890419545046,-0.25582836069501996,-0.008865593204199565,0.7127042899302111,4200.0,-0.05629648112300242,-0.21511123843136565
1144,011160,2016,0.0030290767705308695,0.3016226858918383,0.027943894161225367,-0.29859360912130745,-0.023776401426831545,0.730086811958157,6416.0,0.029614228382858612,0.07070914258751287
1145,007860,2012,,,,,,,,,
1146,007860,2013,0.1418800931315483,1.8814097233771272,,-1.739529630245579,,1.0615863628797744,,,
1147,007860,2014,0.07001429611281886,1.0317185184409383,-0.07186579701872946,-0.9617042223281195,,1.090922325939882,-16931.0,-0.016559972203490758,-0.8496912049361889
1148,007860,2015,0.06054496201325345,1.3525928932576834,-0.009469334099565407,-1.29204793124443,0.010191767066242877,0.9822952138955745,0.0,-0.010639415249397335,0.3208743748167451
1149,007860,2016,0.048869573258125666,1.2284163237628494,-0.011675388755127782,-1.1795467505047237,0.024281120632067527,1.0006535419277465,995.0,-0.0072441226147353655,-0.12417656949483402
1150,013520,2012,,,,,,,,,
1151,013520,2013,0.07657483402164253,1.7066025406450938,,-1.6300277066234512,,0.7406678525022392,,,
1152,013520,2014,0.07572263018831243,1.4992444526921347,-0.0008522038333300952,-1.4235218225038222,,0.7685058407035982,0.0,0.017619066272069994,-0.20735808795295907
1153,013520,2015,0.09487086589721028,1.4487776685126716,0.019148235708897843,-1.3539068026154615,-0.02449682491478211,0.6675902452157135,0.0,0.01813704592533713,-0.05046678417946304
1154,013520,2016,0.08104593269770914,1.243591815376565,-0.013824933199501135,-1.162545882678856,-0.024201964135215817,0.7151839464882943,0.0,0.010631055920496041,-0.2051858531361066
1155,007660,2012,,,,,,,,,
1156,007660,2013,0.13828601595495074,1.5702135147817926,,-1.4319274988268418,,1.5801995395241748,,,
1157,007660,2014,0.022007399961503093,1.0795602797442094,-0.11627861599344765,-1.0575528797827063,,1.1065773698788703,0.0,-0.05211924103072714,-0.4906532350375832
1158,007660,2015,0.03868716690310955,0.9986388558720909,0.016679766941606455,-0.9599516889689813,-0.01962278834716638,1.0428223428351637,0.0,0.01417740426029103,-0.08092142387211854
1159,007660,2016,0.021844756073474223,1.094568437685167,-0.016842410829635324,-1.0727236816116927,0.026785377223239787,1.2968083485679465,0.0,-0.014605563655890705,0.09592958181307609
1160,033530,2012,,,,,,,,,
1161,033530,2013,0.08582607786622064,1.6333686772897658,,-1.5475425994235452,,1.4292475767497652,,,
1162,033530,2014,0.06039537250741862,1.600900268073455,-0.02543070535880202,-1.5405048955660363,,1.2504433593275512,0.0,-9.305970098041905e-05,-0.03246840921631078
1163,033530,2015,0.02513943712811914,1.3961993921822056,-0.035255935379299476,-1.3710599550540865,0.0031996142257540855,1.2264973766098075,0.0,-0.019784423241484106,-0.2047008758912494
1164,033530,2016,0.02555774278215223,1.2624562554680665,0.00041830565403308886,-1.2368985126859142,-0.03637469069677033,1.1201681676894875,0.0,0.007948023747603061,-0.13374313671413907
1165,090350,2012,,,,,,,,,
1166,090350,2013,0.0398066533977822,0.8216851483271728,,-0.7818784949293905,,0.9528930848216457,,,
1167,090350,2014,0.05103140539620715,0.8662481801508821,0.011224751998424952,-0.815216774754675,,1.1010133333333334,0.0,0.020318710084048758,0.044563031823709354
1168,090350,2015,0.056374260409393265,0.8482782698173533,0.0053428550131861124,-0.79190400940796,0.0230163047352491,1.294752445893863,0.0,0.019312184174793356,-0.017969910333528794
1169,090350,2016,0.054443261359074166,0.8360069123217372,-0.0019309990503190988,-0.781563650962663,-0.03667700576127944,1.2570007266223242,0.0,0.010467935999555256,-0.012271357495616142
1170,013570,2012,,,,,,,,,
1171,013570,2013,0.04014229414431695,1.0671363303456214,,-1.0269940362013044,,2.081366059398981,,,
1172,013570,2014,0.029999837575324442,0.9801679471145257,-0.010142456568992507,-0.9501681095392013,,1.9181723644871964,-11041.0,-0.007702705062505241,-0.08696838323109568
1173,013570,2015,0.05214260588880383,1.3292433114693043,0.02214276831347939,-1.2771007055805004,0.11042914324731791,2.033950947841919,5696.0,0.02554131379217689,0.3490753643547786
1174,013570,2016,0.05189891490576813,1.032795545402627,-0.00024369098303569925,-0.9808966304968588,-0.044359451656166865,1.9938701451549627,0.0,0.03054745853749581,-0.29644776606667733
1175,017900,2012,,,,,,,,,
1176,017900,2013,-0.02559382633013558,1.0891004991327127,,-1.1146943254628483,,2.567810607450909,,,
1177,017900,2014,-0.03678954597765156,0.8747076511861009,-0.011195719647515978,-0.9114971971637525,,3.873375060182956,0.0,-0.05663955996255593,-0.21439284794661173
1178,017900,2015,-0.041365678346810424,0.7411680143755616,-0.004576132369158867,-0.7825336927223719,-0.0007744691359770212,5.853541938287702,0.0,0.03347570640798361,-0.13353963681053937
1179,017900,2016,-0.006034877429558414,0.7114079993340825,0.035330800917252006,-0.7174428767636409,0.0059018217628106495,6.078431372549019,0.0,0.04463110366684914,-0.02976001504147907
1180,103590,2012,,,,,,,,,
1181,103590,2013,0.02438553286010913,0.9658240378579361,,-0.941438504997827,,0.7440981569683164,,,
1182,103590,2014,0.03654202811845647,0.9221896500149566,0.01215649525834734,-0.8856476218965001,,0.7750336261912256,0.0,0.020132264608176548,-0.04363438784297957
1183,103590,2015,0.017822305571987763,0.899485217303747,-0.018719722546468708,-0.8816629117317593,-0.04370506979464053,0.6972417623102555,0.0,-0.004780411533402168,-0.022704432711209588
1184,103590,2016,0.006064479284228275,0.9220184109976476,-0.011757826287759489,-0.9159539317134193,-0.018563236309109596,0.7542675310771427,0.0,-0.002078677368642992,0.02253319369390061
1185,002840,2012,,,,,,,,,
1186,002840,2013,0.08610372340425533,1.1171637537993921,,-1.0310600303951367,,1.6443001443001444,,,
1187,002840,2014,0.07829888712241653,1.0917682388270622,-0.007804836281838798,-1.0134693517046456,,1.4698101462807345,10.0,-0.01730012899674449,-0.025395514972329947
1188,002840,2015,0.08069454163750875,1.0472358292512247,0.002395654515092216,-0.9665412876137159,0.0024389179708213665,2.012141511408834,-5.0,0.013340058794253151,-0.044532409575837484
1189,002840,2016,0.098576928067823,1.3051602577966175,0.017882386430314257,-1.2065833297287945,-0.0012374602096327514,2.1706766917293234,-17.0,0.004032312000133043,0.25792442854539277
1190,041650,2012,,,,,,,,,
1191,041650,2013,0.11150064129970073,1.305429670799487,,-1.1939290294997862,,1.110425614994143,,,
1192,041650,2014,0.09946216478673339,1.2568536640023904,-0.012038476512967342,-1.157391499215657,,1.0059578975241625,0.0,-0.005987788994190529,-0.048576006797096616
1193,041650,2015,0.11936137019948885,1.2049988382514025,0.019899205412755458,-1.0856374680519136,-0.002431910829944317,1.0635976239669422,0.0,0.028637623076901486,-0.051854825750987876
1194,041650,2016,0.09240706958940159,1.1350518855228924,-0.02695430061008726,-1.0426448159334907,0.008632407979847323,1.2153132250580045,0.0,-0.00556784768465729,-0.06994695272851015
1195,019440,2012,,,,,,,,,
1196,019440,2013,0.1051220719234576,1.5761093698449355,,-1.470987297921478,,1.9678245657878295,,,
1197,019440,2014,0.09880301098268274,1.543683929085599,-0.006319060940774862,-1.4448809181029163,,1.6911271470677915,0.0,-0.0017564347177782824,-0.03242544075933651
1198,019440,2015,0.06579766463564166,1.2852426854803718,-0.03300534634704108,-1.21944502084473,-0.026710883342710698,1.8056418838154433,0.0,-0.006588962329333051,-0.25844124360522724
1199,019440,2016,0.08072994743259178,1.3368511522855828,0.014932282796950122,-1.256121204852991,0.05015707528892055,2.240512637949448,0.0,0.010646715707263998,0.05160846680521103
1200,013580,2012,,,,,,,,,
1201,013580,2013,-0.030904286843145005,0.9784917028842355,,-1.0093959897273805,,1.1928593663944829,,,
1202,013580,2014,-0.06994932284250943,1.1021100861714117,-0.03904503599936443,-1.1720594090139211,,0.956594839842253,0.0,-0.06864198698092334,0.12361838328717623
1203,013580,2015,0.02915381260801447,1.229273335163859,0.0991031354505239,-1.2001195225558445,0.0019284060420205335,0.8840614620046148,0.0,0.06743626603879213,0.12716324899244724
1204,013580,2016,0.06339615246431721,1.5992014240454648,0.034242339856302734,-1.5358052715811477,-0.014061984195005539,0.9390920707763196,0.0,0.007060731624542252,0.3699280888816059
1205,005430,2012,,,,,,,,,
1206,005430,2013,0.021894680423422217,1.1302157309393004,,-1.1083210505158783,,2.0252516916983,,,
1207,005430,2014,0.03625573239816563,1.1821149177232264,0.014361051974743414,-1.1458591853250608,,2.4713307984790878,0.0,0.011243271975874602,0.05189918678392602
1208,005430,2015,0.03966290397402196,1.1744239987629503,0.0034071715758563284,-1.1347610947889284,-0.0016200774692672337,3.2676884690785957,0.0,0.0025350737489889252,-0.007690918960276072
1209,005430,2016,0.0702504261177396,1.2392814999344435,0.03058752214371764,-1.1690310738167038,-0.025845756466806494,3.6085626911314983,0.0,0.01480789577376554,0.06485750117149314
1210,005390,2012,,,,,,,,,
1211,005390,2013,0.04159707309313609,1.2371271772846575,,-1.1955301041915214,,1.1224387511424274,,,
1212,005390,2014,0.061180292365998916,1.3669225134558425,0.01958321927286283,-1.3057422210898435,,1.101339055327702,0.0,0.01491515824280304,0.129795336171185
1213,005390,2015,0.03994697567732614,1.3909501184110578,-0.021233316688672774,-1.3510031427337317,-0.04679800324114833,1.007355062013268,0.0,-0.016044264803695862,0.024027604955215276
1214,005390,2016,0.013194745199942256,1.2732351667388482,-0.026752230477383884,-1.2600404215389058,-0.02376030381703559,1.0264557631791473,0.0,-0.0218328021518438,-0.11771495167220958
1215,002150,2012,,,,,,,,,
1216,002150,2013,0.024016694963214492,0.9557512733446519,,-0.9317345783814375,,inf,,,
1217,002150,2014,0.007105584545353614,0.8498945264794049,-0.016911110417860878,-0.8427889419340513,,inf,0.0,0.0,-0.10585674686524704
1218,002150,2015,0.019769214021336818,1.1976921402133682,0.012663629475983203,-1.1779229261920314,0.10033683376260703,inf,0.0,0.0,0.34779761373396334
1219,002150,2016,0.05406289765497182,1.1806580621705145,0.034293683633635,-1.1265951645155428,-0.10033683376260703,inf,0.0,0.0,-0.01703407804285373
1220,100250,2012,,,,,,,,,
1221,100250,2013,0.04393894633185623,0.5241555883801083,,-0.4802166420482521,,1.809943104849634,,,
1222,100250,2014,0.0427300265051117,0.5179098826202196,-0.0012089198267445297,-0.47517985611510793,,1.8086787744350479,0.0,0.0037011941983575436,-0.006245705759888698
1223,100250,2015,0.04391961493079617,0.48864083306800515,0.0011895884256844722,-0.444721218137209,-0.0030904163944404928,1.5136864557412018,0.0,0.015153664884244744,-0.029269049552214488
1224,100250,2016,0.041760617185025065,0.48396474293274694,-0.0021589977457711074,-0.4422041257477219,-0.03354067861172466,1.5059000214546234,0.0,-0.0004661994444698503,-0.004676090135258215
1225,014280,2012,,,,,,,,,
1226,014280,2013,0.04880054832076765,1.0574518315436752,,-1.0086512832229075,,0.7983675766957501,,,
1227,014280,2014,0.060641054112073434,0.9751128877044932,0.011840505791305786,-0.9144718335924198,,0.8738167475728155,0.0,0.0060022882193531135,-0.08233894383918194
1228,014280,2015,0.044582728341284655,0.7826315425568693,-0.01605832577078878,-0.7380488142155847,-0.10580991932124446,0.7526627218934911,0.0,0.019138350326238035,-0.19248134514762394
1229,014280,2016,0.08304095291446767,0.8891706224017455,0.038458224573183014,-0.8061296694872778,0.033008060124833746,0.792814088169247,0.0,0.040779757437507114,0.1065390798448762
1230,117580,2012,,,,,,,,,
1231,117580,2013,0.019764501466048186,1.581578988194046,,-1.561814486727998,,0.9700745396083016,,,
1232,117580,2014,0.02091915649550529,1.633884132988254,0.0011546550294571044,-1.6129649764927487,,0.8271266622436323,0.0,-0.0012201261948923542,0.052305144794208
1233,117580,2015,0.022315161441272813,1.2800655124005618,0.0013960049457675226,-1.2577503509592889,0.08719138988299477,0.9487708516242319,0.0,0.027678311389292623,-0.3538186205876923
1234,117580,2016,0.030728037740660467,1.1771005992604873,0.008412876299387653,-1.1463725615198268,0.022707616039446987,0.9705925030229746,0.0,0.03774191680919119,-0.1029649131400745
1235,084680,2012,,,,,,,,,
1236,084680,2013,-0.21166844539309854,1.0928495197438632,,-1.3045179651369618,,inf,,,
1237,084680,2014,-0.11621093750000001,0.7119140625,0.09545750789309852,-0.828125,,inf,0.0,-0.06626336019661637,-0.38093545724386324
1238,084680,2015,0.023319615912208505,1.1101966163694559,0.13953055341220852,-1.0868770004572474,0.0,inf,0.0,0.13052020739595738,0.3982825538694559
1239,084680,2016,0.17627677100494232,1.2224052718286655,0.15295715509273383,-1.0461285008237233,0.00037064492216373366,inf,0.0,0.08446493514567249,0.11220865545920966
1240,100220,2012,,,,,,,,,
1241,100220,2013,0.08915311589435096,0.6339411598834477,,-0.5447880439890967,,1.7918859276863008,,,
1242,100220,2014,0.06791378609190728,0.5566490443269622,-0.021239329802443682,-0.48873525823505487,,2.0225719281513275,0.0,-0.045993338988813415,-0.07729211555648552
1243,100220,2015,0.11573207455033774,0.585374786359567,0.04781828845843046,-0.46964271180922923,-0.04953049163036597,2.4390999174236168,0.0,0.03690412707080293,0.028725742032604806
1244,100220,2016,0.15078453884424037,0.6117702087851342,0.03505246429390263,-0.46098566994089385,-0.048971537469887264,2.7276605830765583,0.0,0.06255979412534468,0.02639542242556725
1245,002620,2012,,,,,,,,,
1246,002620,2013,0.0035058986104358064,1.1566138649333368,,-1.1531079663229011,,1.8361929676079094,,,
1247,002620,2014,0.02158545821762181,1.2944710931582932,0.018079559607186005,-1.2728856349406714,,1.7733370598099496,0.0,0.009259748490338837,0.13785722822495639
1248,002620,2015,0.032106843762970926,1.4520594770124766,0.010521385545349114,-1.4199526332495056,-0.010278442864552498,1.6522310461063818,0.0,-0.015580644405723737,0.1575883838541834
1249,002620,2016,0.021003212255992092,1.386616348810567,-0.011103631506978833,-1.365613136554575,0.03164501004070622,1.6158615344872127,0.0,-0.016862817365130456,-0.06544312820190967
1250,084870,2012,,,,,,,,,
1251,084870,2013,0.1218921687307943,1.2925086134649408,,-1.1706164447341465,,2.8354274917335855,,,
1252,084870,2014,0.06285201391226299,1.2337933355772466,-0.05904015481853131,-1.1709413216649835,,2.7582029683112714,0.0,0.007108497434771488,-0.05871527788769426
1253,084870,2015,-0.01013745704467354,1.2593928980526918,-0.07298947095693653,-1.2695303550973653,0.03620007111412621,2.5529479107040642,0.0,0.02356797884941708,0.02559956247544526
1254,084870,2016,0.021113570577217775,1.2297803507577048,0.03125102762189132,-1.208666780180487,-0.025467577500267846,2.538585623951478,0.0,-0.0056138884760672525,-0.02961254729498708
1255,004540,2012,,,,,,,,,
1256,004540,2013,0.03293441535886829,1.0221983643310493,,-0.989263948972181,,469.159420289855,,,
1257,004540,2014,0.010842703570987273,1.013931792907451,-0.022091711787881017,-1.0030890893364637,,5967.818181818182,-380.0,-0.012503768353946232,-0.008266571423598323
1258,004540,2015,0.006032355360570332,1.0337568168662217,-0.0048103482104169416,-1.0277244615056513,1.354748019568142e-05,0.0,-87.0,-0.00434103643507211,0.019825023958770727
1259,004540,2016,0.027025433968936963,1.0403907930800744,0.020993078608366633,-1.0133653591111376,-6.045779519674735e-05,0.0,207.0,0.02257967116215323,0.006633976213852755
1260,069640,2012,,,,,,,,,
1261,069640,2013,0.0614567088315139,1.4974874371859297,,-1.4360307283544158,,3.0846774193548385,,,
1262,069640,2014,0.031810809396745666,1.3656150264218072,-0.02964589943476823,-1.3338042170250615,,3.3803407601572735,260.0,-0.01544227062359893,-0.13187241076412248
1263,069640,2015,0.028723236361723394,1.524067546951444,-0.003087573035022273,-1.4953443105897206,-0.016982559076354375,2.5590481264429052,390.0,0.010291551749205041,0.15845252052963676
1264,069640,2016,0.049105006221881874,1.5242653393318657,0.02038176986015848,-1.4751603331099838,-0.0002849144009754801,2.2811475409836066,259.0,0.019515621044218,0.0001977923804217241
1265,010690,2012,,,,,,,,,
1266,010690,2013,0.07775304592314902,1.7379920337394563,,-1.6602389878163073,,1.3310382373662974,,,
1267,010690,2014,0.05264639279454473,1.6806033545283574,-0.025106653128604293,-1.6279569617338128,,1.299193811688475,0.0,-0.005044302058482525,-0.057388679211098914
1268,010690,2015,0.02070013907905944,1.3494981294405572,-0.03194625371548529,-1.3287979903614977,0.007118775387474824,1.2257968181571375,0.0,-0.009278129043927039,-0.33110522508780016
1269,010690,2016,0.05126041088284287,1.3878178789561355,0.03056027180378343,-1.3365574680732926,-0.06457070704066589,1.0928827020422411,0.0,0.01856440208149754,0.03831974951557826
1270,012200,2012,,,,,,,,,
1271,012200,2013,0.035176167287310225,1.4945860784875395,,-1.4594099112002292,,4.619515885022694,,,
1272,012200,2014,0.023062883690061393,1.5847021735523479,-0.012113283597248833,-1.5616392898622864,,2.5610510046367856,0.0,-0.0022265434025782738,0.09011609506480833
1273,012200,2015,0.03476302389345867,1.4374265569917744,0.01170014020339728,-1.4026635330983157,0.008215730125202159,2.333721743183407,0.0,0.0034096039212911378,-0.14727561656057353
1274,012200,2016,0.07302202476604594,1.6063900179601096,0.03825900087258727,-1.5333679931940636,0.00901928600908302,2.2396356200037184,0.0,0.0128614277194109,0.16896346096833526
1275,015890,2012,,,,,,,,,
